"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","PopulationCountry","CasesRaw","RawIncidence","OfficialAnnualCases","AnnualCaseSource","AnnualCaseNotes","AnnualRawCases","AdjustmentFactor","AnalysisCases","AnalysisIncidence","Incidence"
2016-03-01,2016,3,NA,"Pertussis",22,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",22,0.221700889222112,NA,"Reporting-interval sum","",679,1,22,0.221700889222112,0.221700889222112
2016-04-01,2016,4,NA,"Pertussis",22,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",22,0.221700889222112,NA,"Reporting-interval sum","",679,1,22,0.221700889222112,0.221700889222112
2016-05-01,2016,5,NA,"Pertussis",21,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",21,0.211623576075652,NA,"Reporting-interval sum","",679,1,21,0.211623576075652,0.211623576075652
2016-06-01,2016,6,NA,"Pertussis",27,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",27,0.27208745495441,NA,"Reporting-interval sum","",679,1,27,0.27208745495441,0.27208745495441
2016-07-01,2016,7,NA,"Pertussis",27,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",27,0.27208745495441,NA,"Reporting-interval sum","",679,1,27,0.27208745495441,0.27208745495441
2016-08-01,2016,8,NA,"Pertussis",95,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",95,0.957344748913666,NA,"Reporting-interval sum","",679,1,95,0.957344748913666,0.957344748913666
2016-09-01,2016,9,NA,"Pertussis",75,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",75,0.755798485984473,NA,"Reporting-interval sum","",679,1,75,0.755798485984473,0.755798485984473
2016-10-01,2016,10,NA,"Pertussis",98,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",98,0.987576688353045,NA,"Reporting-interval sum","",679,1,98,0.987576688353045,0.987576688353045
2016-11-01,2016,11,NA,"Pertussis",129,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",129,1.29997339589329,NA,"Reporting-interval sum","",679,1,129,1.29997339589329,1.29997339589329
2016-12-01,2016,12,NA,"Pertussis",104,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",9923280,99.2328,"Sweden",104,1.0480405672318,NA,"Reporting-interval sum","",679,1,104,1.0480405672318,1.0480405672318
2017-01-01,2017,1,NA,"Pertussis",79,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",79,0.785455238173642,NA,"Reporting-interval sum","",805,1,79,0.785455238173642,0.785455238173642
2017-02-01,2017,2,NA,"Pertussis",63,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",63,0.626375696265056,NA,"Reporting-interval sum","",805,1,63,0.626375696265056,0.626375696265056
2017-03-01,2017,3,NA,"Pertussis",63,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",63,0.626375696265056,NA,"Reporting-interval sum","",805,1,63,0.626375696265056,0.626375696265056
2017-04-01,2017,4,NA,"Pertussis",41,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",41,0.407641326140751,NA,"Reporting-interval sum","",805,1,41,0.407641326140751,0.407641326140751
2017-05-01,2017,5,NA,"Pertussis",61,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",61,0.606490753526483,NA,"Reporting-interval sum","",805,1,61,0.606490753526483,0.606490753526483
2017-06-01,2017,6,NA,"Pertussis",36,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",36,0.357928969294318,NA,"Reporting-interval sum","",805,1,36,0.357928969294318,0.357928969294318
2017-07-01,2017,7,NA,"Pertussis",73,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",73,0.725800409957922,NA,"Reporting-interval sum","",805,1,73,0.725800409957922,0.725800409957922
2017-08-01,2017,8,NA,"Pertussis",96,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",96,0.954477251451514,NA,"Reporting-interval sum","",805,1,96,0.954477251451514,0.954477251451514
2017-09-01,2017,9,NA,"Pertussis",76,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",76,0.755627824065782,NA,"Reporting-interval sum","",805,1,76,0.755627824065782,0.755627824065782
2017-10-01,2017,10,NA,"Pertussis",68,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",68,0.676088053111489,NA,"Reporting-interval sum","",805,1,68,0.676088053111489,0.676088053111489
2017-11-01,2017,11,NA,"Pertussis",78,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",78,0.775512766804355,NA,"Reporting-interval sum","",805,1,78,0.775512766804355,0.775512766804355
2017-12-01,2017,12,NA,"Pertussis",71,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10057861.5,100.578615,"Sweden",71,0.705915467219349,NA,"Reporting-interval sum","",805,1,71,0.705915467219349,0.705915467219349
2018-01-01,2018,1,NA,"Pertussis",67,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",67,0.658450482238814,NA,"Reporting-interval sum","",739,1,67,0.658450482238814,0.658450482238814
2018-02-01,2018,2,NA,"Pertussis",55,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",55,0.540519052584101,NA,"Reporting-interval sum","",739,1,55,0.540519052584101,0.540519052584101
2018-03-01,2018,3,NA,"Pertussis",58,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",58,0.570001909997779,NA,"Reporting-interval sum","",739,1,58,0.570001909997779,0.570001909997779
2018-04-01,2018,4,NA,"Pertussis",38,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",38,0.373449527239924,NA,"Reporting-interval sum","",739,1,38,0.373449527239924,0.373449527239924
2018-05-01,2018,5,NA,"Pertussis",37,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",37,0.363621908102032,NA,"Reporting-interval sum","",739,1,37,0.363621908102032,0.363621908102032
2018-06-01,2018,6,NA,"Pertussis",51,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",51,0.50120857603253,NA,"Reporting-interval sum","",739,1,51,0.50120857603253,0.50120857603253
2018-07-01,2018,7,NA,"Pertussis",44,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",44,0.432415242067281,NA,"Reporting-interval sum","",739,1,44,0.432415242067281,0.432415242067281
2018-08-01,2018,8,NA,"Pertussis",90,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",90,0.884485722410347,NA,"Reporting-interval sum","",739,1,90,0.884485722410347,0.884485722410347
2018-09-01,2018,9,NA,"Pertussis",75,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",75,0.737071435341956,NA,"Reporting-interval sum","",739,1,75,0.737071435341956,0.737071435341956
2018-10-01,2018,10,NA,"Pertussis",75,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",75,0.737071435341956,NA,"Reporting-interval sum","",739,1,75,0.737071435341956,0.737071435341956
2018-11-01,2018,11,NA,"Pertussis",84,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",84,0.825520007582991,NA,"Reporting-interval sum","",739,1,84,0.825520007582991,0.825520007582991
2018-12-01,2018,12,NA,"Pertussis",65,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10175404.5,101.754045,"Sweden",65,0.638795243963029,NA,"Reporting-interval sum","",739,1,65,0.638795243963029,0.638795243963029
2019-01-01,2019,1,NA,"Pertussis",74,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",74,0.71990563399122,NA,"Reporting-interval sum","",782,1,74,0.71990563399122,0.71990563399122
2019-02-01,2019,2,NA,"Pertussis",36,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",36,0.350224362482215,NA,"Reporting-interval sum","",782,1,36,0.350224362482215,0.350224362482215
2019-03-01,2019,3,NA,"Pertussis",31,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",31,0.301582089915241,NA,"Reporting-interval sum","",782,1,31,0.301582089915241,0.301582089915241
2019-04-01,2019,4,NA,"Pertussis",24,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",24,0.233482908321477,NA,"Reporting-interval sum","",782,1,24,0.233482908321477,0.233482908321477
2019-05-01,2019,5,NA,"Pertussis",35,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",35,0.34049590796882,NA,"Reporting-interval sum","",782,1,35,0.34049590796882,0.34049590796882
2019-06-01,2019,6,NA,"Pertussis",41,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",41,0.398866635049189,NA,"Reporting-interval sum","",782,1,41,0.398866635049189,0.398866635049189
2019-07-01,2019,7,NA,"Pertussis",59,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",59,0.573978816290297,NA,"Reporting-interval sum","",782,1,59,0.573978816290297,0.573978816290297
2019-08-01,2019,8,NA,"Pertussis",124,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",124,1.20632835966096,NA,"Reporting-interval sum","",782,1,124,1.20632835966096,1.20632835966096
2019-09-01,2019,9,NA,"Pertussis",84,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",84,0.817190179125169,NA,"Reporting-interval sum","",782,1,84,0.817190179125169,0.817190179125169
2019-10-01,2019,10,NA,"Pertussis",91,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",91,0.885289360718933,NA,"Reporting-interval sum","",782,1,91,0.885289360718933,0.885289360718933
2019-11-01,2019,11,NA,"Pertussis",111,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",111,1.07985845098683,NA,"Reporting-interval sum","",782,1,111,1.07985845098683,1.07985845098683
2019-12-01,2019,12,NA,"Pertussis",72,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10279125,102.79125,"Sweden",72,0.70044872496443,NA,"Reporting-interval sum","",782,1,72,0.70044872496443,0.70044872496443
2020-01-01,2020,1,NA,"Pertussis",62,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10353686.5,103.536865,"Sweden",62,0.59882052638932,NA,"Reporting-interval sum","",269,1,62,0.59882052638932,0.59882052638932
2020-02-01,2020,2,NA,"Pertussis",66,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10353686.5,103.536865,"Sweden",66,0.637454108737018,NA,"Reporting-interval sum","",269,1,66,0.637454108737018,0.637454108737018
2020-03-01,2020,3,NA,"Pertussis",76,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10353686.5,103.536865,"Sweden",76,0.734038064606264,NA,"Reporting-interval sum","",269,1,76,0.734038064606264,0.734038064606264
2020-04-01,2020,4,NA,"Pertussis",37,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10353686.5,103.536865,"Sweden",37,0.357360636716207,NA,"Reporting-interval sum","",269,1,37,0.357360636716207,0.357360636716207
2020-05-01,2020,5,NA,"Pertussis",13,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10353686.5,103.536865,"Sweden",13,0.125559142630019,NA,"Reporting-interval sum","",269,1,13,0.125559142630019,0.125559142630019
2020-06-01,2020,6,NA,"Pertussis",3,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10353686.5,103.536865,"Sweden",3,0.0289751867607736,NA,"Reporting-interval sum","",269,1,3,0.0289751867607736,0.0289751867607736
2020-07-01,2020,7,NA,"Pertussis",5,"https://www.folkhalsomyndigheten.se/folkhalsorapportering-statistik/statistik-a-o/sjukdomsstatistik/kikhosta/?tab=tab-region&amp;year%5B%5D=2024&amp;rid%5B%5D=112229","SE","Interpolation",10353686.5,103.536865,"Sweden",5,0.0482919779346226,NA,"Reporting-interval sum","",269,1,5,0.0482919779346226,0.0482919779346226
